27,2,13,19,13,25,8,9,14,21,8,6,8,8,12,9,12,18,1,11,0.102,0.365,0.25,0.348,5.771,26891.29,35.29,1
10,6,14,11,7,14,5,9,7,19,3,6,4,8,6,6,11,11,2,5,0.085,0.305,0.268,0.39,4.643,18301.53,28.27,1
10,1,16,12,4,13,4,10,11,17,1,8,7,7,11,10,20,17,7,9,0.103,0.262,0.277,0.431,5.268,22255.65,20.26,1
5,1,4,7,7,6,7,4,7,7,2,2,2,2,2,4,5,3,0,6,0.157,0.337,0.217,0.386,6.359,9698.85,25.92,1
7,0,2,1,7,9,1,14,3,20,5,4,5,4,3,8,4,9,1,3,0.1,0.327,0.255,0.527,9.696,12035.53,33.58,1
24,2,26,20,19,32,11,16,13,29,3,20,14,12,9,17,29,27,2,18,0.114,0.259,0.318,0.408,4.629,37770.41,17.32,1
26,0,15,18,7,27,4,13,13,17,7,15,5,13,4,25,14,31,3,6,0.061,0.308,0.331,0.346,4.522,27705.56,27.08,1
31,0,26,23,10,31,7,26,16,24,4,12,15,14,20,20,20,33,0,14,0.069,0.283,0.301,0.367,5.068,37679.90,27.97,1
34,0,15,11,11,29,3,16,13,12,4,12,8,13,5,8,19,28,2,5,0.073,0.298,0.29,0.375,4.852,25799.79,13.26,1
14,0,9,13,5,16,0,12,10,15,3,8,7,5,6,6,17,16,1,9,0.087,0.32,0.267,0.436,4.772,18759.11,30.87,1
9,5,10,14,7,7,5,10,14,10,7,12,9,8,8,9,12,13,1,14,0.12,0.293,0.255,0.364,6.213,21497.18,43.05,1
10,0,9,11,9,14,3,14,9,9,6,16,5,10,8,9,8,9,1,10,0.118,0.265,0.312,0.353,5.624,19407.53,32.29,1
105,1,105,137,51,108,37,80,150,129,23,141,49,61,46,126,137,123,8,85,0.085,0.32,0.311,0.36,5.431,190215.01,27.52,1
26,0,30,24,13,21,6,19,23,32,6,20,13,18,15,31,26,38,3,16,0.084,0.292,0.303,0.387,4.897,42315.89,21.55,1
7,1,5,9,2,5,3,7,6,5,1,3,1,1,3,6,6,4,3,1,0.076,0.354,0.253,0.354,5.043,8888.83,32.18,1
18,0,22,27,21,13,6,36,22,39,4,23,13,15,14,38,37,26,0,4,0.066,0.291,0.288,0.431,5.038,42077.24,35.15,1
10,0,10,17,9,9,5,11,13,16,3,5,6,9,9,4,11,11,3,7,0.113,0.351,0.202,0.405,5.581,19677.19,48.10,1
33,1,15,28,16,22,8,25,14,28,7,14,11,13,15,16,12,23,1,4,0.069,0.359,0.255,0.356,5.061,33624.96,37.60,1
33,1,16,29,16,21,8,25,14,28,7,13,11,13,15,16,12,23,1,4,0.069,0.363,0.252,0.356,4.956,33698.01,37.88,1
35,1,16,27,16,22,7,24,16,28,7,11,12,12,17,16,12,25,0,3,0.062,0.368,0.251,0.352,5.297,33547.07,37.66,1
35,1,15,31,16,22,8,24,17,28,7,10,11,12,17,18,11,23,1,3,0.065,0.381,0.245,0.342,5.241,34063.53,38.02,1
37,1,15,31,16,21,8,24,14,28,7,11,12,11,17,16,11,24,1,3,0.065,0.38,0.244,0.347,5.036,33772.18,37.98,1
34,1,17,27,16,22,8,24,19,27,8,11,12,12,17,17,11,24,0,3,0.061,0.371,0.255,0.339,5.588,34017.61,40.01,1
36,1,16,27,16,22,8,24,17,28,7,9,13,11,18,17,12,25,0,3,0.061,0.371,0.248,0.348,5.585,33867.50,37.24,1
33,1,14,31,16,22,7,25,16,28,7,10,12,12,17,17,12,24,3,3,0.071,0.371,0.242,0.358,5.172,34236.82,41.96,1
35,1,18,25,16,22,8,23,19,28,8,12,11,12,18,20,12,25,0,3,0.06,0.363,0.262,0.338,5.819,34236.82,41.96,1
37,1,16,26,16,22,8,25,19,28,7,13,10,12,17,19,12,24,1,3,0.063,0.37,0.253,0.345,5.82,34577.21,36.05,1
9,0,11,16,10,9,5,11,13,15,3,5,7,9,9,4,11,11,3,7,0.119,0.333,0.214,0.405,5.574,19723.21,48.10,1
36,1,16,26,16,23,8,23,19,29,8,13,11,13,17,18,11,24,1,3,0.063,0.373,0.256,0.339,5.82,34618.28,34.21,1
35,1,17,27,16,22,6,24,14,29,7,11,10,13,17,18,11,24,1,4,0.068,0.365,0.254,0.355,5.007,33639.03,37.82,1
9,0,10,17,9,9,5,12,12,16,3,5,7,9,10,4,11,10,3,7,0.113,0.339,0.208,0.405,5.581,19745.26,50.55,1
35,1,16,27,16,21,7,24,14,28,7,11,12,11,16,17,12,26,1,3,0.066,0.364,0.252,0.361,5.061,33321.77,37.00,1
8,0,11,16,9,9,6,11,12,17,3,5,6,8,10,5,12,10,3,7,0.113,0.333,0.214,0.411,5.698,19760.23,46.15,1
9,0,12,15,10,9,4,12,13,15,3,5,7,10,9,5,11,9,3,7,0.119,0.327,0.226,0.399,5.432,19702.15,49.67,1
34,1,15,32,16,22,8,25,14,27,8,11,12,11,15,18,10,24,1,3,0.065,0.375,0.254,0.345,4.882,33636.99,44.15,1
35,1,19,27,16,22,8,27,14,28,6,10,12,11,18,17,9,25,1,3,0.065,0.356,0.259,0.353,5.072,33865.33,41.07,1
36,1,15,28,16,22,8,23,18,29,8,13,12,13,17,18,11,24,1,3,0.063,0.377,0.253,0.339,5.586,34673.31,36.53,1
36,1,18,28,16,22,8,24,16,27,8,11,11,12,17,16,10,24,1,3,0.065,0.372,0.252,0.34,5.148,33920.37,39.66,1
35,1,14,31,16,22,8,24,18,28,7,10,11,12,17,18,11,23,1,3,0.065,0.384,0.242,0.342,5.406,34076.61,38.30,1
8,0,10,17,9,9,5,12,14,15,3,5,7,9,9,4,11,11,3,7,0.113,0.339,0.208,0.405,5.771,19760.32,47.42,1
36,1,18,25,16,22,8,24,19,28,8,12,11,12,18,20,12,24,0,3,0.06,0.366,0.262,0.338,5.819,34665.29,35.13,1
33,1,15,31,16,22,7,24,14,28,7,12,11,12,16,17,11,25,1,3,0.065,0.369,0.252,0.353,4.925,33582.92,39.02,1
7,0,12,15,9,9,5,12,13,16,3,5,6,8,9,5,11,11,3,8,0.119,0.321,0.22,0.417,5.567,33582.92,39.02,1
35,1,15,30,16,22,8,24,16,29,7,10,11,11,16,19,11,25,1,3,0.065,0.377,0.248,0.352,5.156,33920.42,40.10,1
36,1,18,25,16,22,8,24,20,27,9,12,10,12,16,20,11,25,1,4,0.066,0.369,0.259,0.341,5.691,34749.43,35.86,1
34,1,15,31,17,22,7,23,16,28,7,10,11,12,17,18,11,23,1,3,0.068,0.378,0.248,0.345,5.106,33761.15,38.57,1
33,1,15,29,16,21,8,25,14,28,7,14,11,13,15,16,12,23,1,4,0.069,0.363,0.252,0.356,5.009,33697.02,37.88,1
35,1,16,30,16,22,8,24,15,29,7,10,11,11,16,19,11,25,1,3,0.065,0.374,0.252,0.352,5.029,33907.34,39.83,1
37,1,15,30,16,22,8,24,14,28,8,10,12,12,17,16,11,23,1,3,0.065,0.38,0.244,0.344,5.087,33746.21,37.37,1
9,0,12,15,9,9,5,11,12,16,3,6,6,8,9,5,11,11,3,8,0.119,0.327,0.226,0.411,5.396,19686.11,51.73,1
9,0,11,16,10,9,4,11,12,15,3,5,7,11,9,4,11,11,3,7,0.119,0.327,0.214,0.405,5.281,19714.16,46.12,1
7,0,11,16,9,9,3,11,13,16,3,5,7,9,9,5,13,11,3,8,0.119,0.327,0.22,0.423,5.307,19725.22,41.18,1
34,1,14,31,16,22,7,24,16,28,7,11,11,12,17,18,11,23,1,3,0.065,0.378,0.248,0.345,5.171,33726.15,38.30,1
37,1,16,31,16,21,8,24,14,28,7,10,12,11,17,16,11,24,1,3,0.065,0.38,0.244,0.347,4.983,33773.16,37.58,1
34,1,15,28,16,22,8,23,17,29,7,11,12,13,17,17,11,25,1,3,0.065,0.371,0.248,0.348,5.481,34055.64,36.11,1
35,1,14,28,16,22,8,23,18,29,7,11,12,13,17,17,11,24,1,3,0.065,0.377,0.245,0.345,5.704,34040.67,36.38,1
34,1,16,26,16,22,8,24,17,28,7,11,12,12,16,18,11,26,1,3,0.065,0.362,0.256,0.353,5.466,33814.39,38.34,1
36,1,17,26,16,21,8,24,20,28,9,12,9,12,16,20,11,26,1,4,0.066,0.375,0.249,0.347,5.695,34821.58,35.81,1
8,0,11,16,9,9,5,12,14,15,3,5,7,9,9,4,11,11,3,7,0.113,0.333,0.214,0.405,5.766,19746.29,46.27,1
8,0,10,16,9,10,5,12,13,15,3,5,7,9,9,4,11,12,3,7,0.113,0.327,0.214,0.411,5.762,19659.21,46.50,1
34,1,14,31,17,23,8,24,16,27,7,12,11,12,16,16,11,25,1,4,0.071,0.371,0.245,0.352,5.162,34099.56,37.75,1
36,1,14,27,16,22,9,24,18,28,8,13,12,14,17,18,11,24,1,3,0.063,0.37,0.25,0.339,5.895,34694.38,37.92,1
10,0,10,17,9,9,5,12,13,15,3,5,5,9,9,5,11,11,3,7,0.113,0.345,0.202,0.405,5.581,19667.15,44.66,1
7,0,10,17,9,9,6,11,13,16,3,5,5,8,9,6,12,12,3,7,0.113,0.333,0.208,0.417,5.703,19750.24,43.67,1
34,1,16,28,16,22,7,25,15,28,7,11,12,11,16,16,12,26,1,3,0.065,0.365,0.251,0.362,5.074,33591.11,37.58,1
36,1,15,34,16,20,7,25,17,27,7,10,11,12,17,17,10,24,1,3,0.065,0.39,0.235,0.342,5.02,34181.65,41.35,1
36,1,15,28,16,22,8,24,18,28,8,13,11,13,16,18,11,24,1,3,0.064,0.376,0.252,0.341,5.479,34420.01,36.32,1
32,1,16,29,16,21,8,25,14,28,7,13,11,13,15,16,13,23,1,4,0.069,0.359,0.252,0.359,4.956,33728.03,38.51,1
7,0,12,15,9,10,5,12,13,15,2,5,7,9,9,5,12,11,3,7,0.113,0.31,0.232,0.411,5.567,19647.05,46.52,1
36,1,16,31,16,21,7,24,13,28,7,10,12,11,17,16,11,24,1,3,0.066,0.377,0.246,0.351,4.879,33436.78,37.85,1
36,1,15,28,16,22,9,24,18,28,8,13,11,13,15,18,11,24,1,3,0.064,0.376,0.252,0.341,5.455,34400.97,37.47,1
8,0,10,17,10,9,6,11,13,16,3,5,5,8,9,5,11,12,3,7,0.119,0.339,0.202,0.417,5.703,19780.31,47.52,1
9,0,12,15,10,9,6,14,14,14,3,5,6,7,9,5,10,10,3,7,0.119,0.327,0.22,0.405,5.878,19734.28,49.25,1
34,1,15,31,16,22,7,24,16,28,7,10,11,12,17,18,11,23,1,3,0.065,0.378,0.248,0.345,5.106,33727.14,38.30,1
34,1,15,29,16,22,6,25,16,29,6,13,10,13,15,17,11,24,1,4,0.068,0.371,0.251,0.358,5.022,33663.07,38.29,1
34,1,15,28,16,22,8,25,17,28,6,12,11,12,17,16,12,25,1,3,0.065,0.366,0.246,0.356,5.481,33940.49,37.30,1
36,1,18,26,16,22,8,23,17,28,8,12,12,13,18,19,11,25,0,3,0.06,0.364,0.263,0.335,5.472,34561.10,38.39,1
9,0,12,15,10,9,6,14,13,14,3,5,6,8,9,5,10,10,3,7,0.119,0.321,0.22,0.405,5.692,19734.24,49.25,1
8,0,10,16,9,9,6,11,13,16,3,5,6,8,9,5,12,11,3,7,0.113,0.333,0.208,0.411,5.879,19734.24,49.25,1
37,2,17,26,16,21,8,24,17,28,8,12,12,11,16,18,12,26,1,3,0.063,0.368,0.254,0.349,5.368,34407.08,37.54,1
8,0,11,16,9,9,6,11,13,16,3,5,6,8,9,5,12,11,3,7,0.113,0.333,0.214,0.411,5.698,19718.19,44.12,1
9,0,10,16,9,9,5,12,14,15,4,5,7,9,9,4,11,10,3,7,0.113,0.345,0.208,0.399,5.978,19734.35,48.10,1
18,1,16,21,8,9,8,20,18,21,9,9,10,8,16,13,9,16,0,13,0.086,0.358,0.235,0.358,6.262,28140.01,34.01,1
18,1,16,21,9,9,10,22,21,19,9,8,8,7,15,13,9,14,0,14,0.095,0.362,0.222,0.358,6.806,28318.25,40.59,1
18,1,17,21,8,9,8,20,17,22,9,8,9,8,17,13,9,16,0,13,0.086,0.358,0.23,0.362,6.091,28185.05,39.93,1
18,1,17,20,8,10,10,21,19,22,9,8,9,7,16,13,9,15,0,11,0.078,0.362,0.235,0.354,6.562,28046.98,35.11,1
16,1,17,21,8,9,9,20,18,21,8,8,10,8,17,14,10,16,0,12,0.082,0.346,0.239,0.358,6.323,28185.98,36.03,1
18,1,17,20,8,10,9,21,19,22,9,7,9,7,16,14,9,15,0,12,0.082,0.362,0.235,0.358,6.516,28045.99,37.14,1
17,1,17,19,8,9,9,24,21,20,10,9,8,6,16,12,9,14,0,14,0.091,0.358,0.226,0.366,7.802,28345.47,39.43,1
16,1,16,21,8,9,9,22,16,20,9,12,11,7,15,14,9,16,0,12,0.082,0.337,0.255,0.358,5.871,28070.82,38.63,1
18,1,16,21,10,9,8,23,21,18,10,9,8,7,15,11,7,14,0,14,0.099,0.362,0.218,0.354,6.723,28070.82,38.63,1
17,1,16,21,9,9,9,22,21,19,8,8,8,7,16,14,9,15,0,14,0.095,0.354,0.226,0.362,7.138,28321.23,41.76,1
17,2,17,21,8,9,9,20,18,21,9,8,10,8,16,14,9,16,0,11,0.078,0.354,0.239,0.35,6.157,28070.93,35.24,1
17,1,17,21,9,9,9,20,18,20,9,8,10,8,16,14,9,16,0,12,0.086,0.35,0.239,0.354,6.157,28164.98,36.25,1
16,1,17,21,8,9,9,22,18,21,9,8,10,8,16,14,9,15,0,12,0.082,0.35,0.239,0.358,6.157,28187.07,38.02,1
16,1,16,21,9,9,9,23,21,18,9,8,8,7,15,13,9,14,0,14,0.095,0.35,0.222,0.358,6.767,28187.07,38.02,1
17,1,17,18,9,11,9,21,19,20,9,9,10,8,16,13,9,15,0,12,0.086,0.342,0.247,0.354,7.138,28060.97,32.96,1
18,1,16,21,10,9,9,23,21,19,10,9,8,7,15,12,7,14,0,14,0.099,0.366,0.222,0.358,6.767,28397.45,43.65,1
37,4,22,22,9,27,8,23,13,33,8,9,12,15,12,16,23,33,4,13,0.076,0.329,0.251,0.402,4.73,37292.11,27.86,1
59,0,34,54,24,28,10,38,45,53,10,26,18,23,20,35,20,36,7,23,0.096,0.393,0.25,0.357,5.046,63455.17,35.33,1
4,3,2,5,3,1,3,2,5,3,1,5,4,1,2,3,7,7,0,8,0.159,0.261,0.217,0.435,6.805,8103.07,32.34,1
30,0,17,28,6,22,1,26,21,25,9,14,9,9,13,20,19,30,0,4,0.032,0.363,0.264,0.354,4.865,8103.07,32.34,1
21,0,21,23,7,31,6,21,17,20,7,10,8,11,25,13,15,26,4,7,0.059,0.287,0.27,0.326,6.35,8103.07,32.34,1
29,0,12,13,9,22,2,23,15,20,13,13,4,10,7,18,11,19,0,3,0.049,0.37,0.284,0.35,5.49,25785.62,26.71,1
7,0,11,11,6,3,1,8,9,10,2,3,5,4,6,11,5,8,0,3,0.08,0.345,0.292,0.354,4.698,12869.34,35.98,1
41,4,24,29,20,29,12,16,30,60,12,13,14,31,21,23,17,31,3,15,0.084,0.379,0.227,0.357,6.652,12869.34,35.98,1
5,2,5,13,3,8,2,11,5,10,5,11,4,7,7,3,8,6,2,9,0.111,0.302,0.246,0.389,4.887,14818.59,48.18,1
16,1,14,20,11,9,2,10,25,21,3,3,7,14,6,15,6,20,4,2,0.079,0.395,0.223,0.344,5.618,14818.59,48.18,1
10,0,5,5,1,3,3,9,11,9,3,3,5,3,9,4,10,6,0,3,0.039,0.373,0.196,0.373,10.235,11581.46,26.95,1
36,0,10,22,3,20,2,18,11,17,8,10,9,6,11,11,16,23,1,0,0.017,0.402,0.256,0.333,4.816,24388.62,38.00,1
8,0,10,17,10,9,6,11,13,16,3,5,5,8,9,5,11,12,3,7,0.119,0.339,0.202,0.417,5.703,19780.31,50.14,1
20,1,18,17,6,21,5,20,13,20,7,6,4,4,5,10,16,17,5,6,0.077,0.348,0.267,0.407,4.537,24137.23,31.14,1
13,2,2,7,10,12,3,11,14,16,9,4,12,10,8,15,5,14,1,7,0.103,0.337,0.257,0.366,9.969,19561.00,58.47,1
11,0,8,14,6,4,1,7,6,14,1,7,2,6,8,7,6,10,1,3,0.082,0.377,0.23,0.385,4.654,13947.51,46.30,1
21,1,25,31,16,17,12,21,18,26,14,11,13,17,23,11,17,22,3,12,0.094,0.332,0.233,0.353,5.306,38588.39,29.01,1
37,0,23,37,10,31,5,27,25,24,12,14,8,13,20,18,18,45,1,6,0.045,0.361,0.251,0.35,5.0,40725.01,27.56,1
29,0,24,41,17,26,6,26,24,33,9,23,16,15,18,25,20,23,4,17,0.093,0.334,0.28,0.344,4.764,40725.01,27.56,1
10,0,17,8,9,19,5,16,21,9,4,9,10,8,3,11,16,9,1,7,0.089,0.271,0.344,0.349,6.515,21145.55,20.75,1
48,2,18,33,16,23,5,29,25,38,11,11,16,17,15,15,25,21,1,20,0.095,0.398,0.213,0.386,5.162,43245.19,33.35,1
21,1,16,26,10,23,4,15,18,28,5,2,11,9,14,13,21,20,0,10,0.075,0.367,0.243,0.39,5.07,29479.26,22.25,1
38,0,19,28,12,40,2,19,24,28,5,13,10,6,6,15,13,27,3,5,0.061,0.373,0.294,0.324,4.634,29479.26,22.25,1
10,0,5,7,2,4,1,15,5,6,3,3,5,5,11,4,7,7,0,1,0.03,0.307,0.208,0.376,9.971,11378.18,46.85,1
54,2,21,40,20,31,9,26,25,35,10,17,17,12,13,22,25,37,1,18,0.088,0.37,0.244,0.366,4.838,11378.18,46.85,1
34,2,26,27,11,35,5,30,27,33,14,7,9,21,15,19,22,44,0,7,0.046,0.348,0.247,0.379,5.134,41936.01,25.06,1
25,0,31,32,18,34,4,24,39,34,10,15,16,14,41,15,20,22,0,8,0.065,0.348,0.276,0.313,9.704,45782.88,40.20,1
15,0,15,14,8,12,5,11,18,18,8,3,10,5,7,8,13,16,0,3,0.058,0.386,0.254,0.365,5.762,20938.02,26.86,1
21,0,8,13,9,11,1,19,13,30,2,4,10,8,7,15,10,8,1,9,0.095,0.395,0.24,0.43,5.916,20938.02,26.86,1
7,0,6,7,2,5,5,6,5,6,4,2,3,4,2,1,2,6,0,3,0.066,0.382,0.224,0.329,5.144,8616.75,40.95,1
14,3,18,22,15,22,7,18,20,25,4,13,12,10,16,19,19,21,1,13,0.099,0.291,0.288,0.384,6.021,33004.97,31.27,1
6,1,3,3,4,6,1,5,10,4,2,1,0,3,12,4,3,4,1,8,0.149,0.287,0.161,0.333,10.499,33004.97,31.27,1
13,0,6,7,4,14,0,11,11,6,2,3,4,2,11,6,7,14,0,1,0.038,0.3,0.254,0.331,10.269,33004.97,31.27,1
12,0,5,2,18,12,0,16,6,17,5,7,7,5,4,10,8,14,0,4,0.145,0.276,0.27,0.507,9.396,16661.62,35.09,1
47,0,25,44,11,37,7,25,29,36,13,16,15,17,23,23,17,35,0,8,0.044,0.395,0.271,0.308,5.067,46481.17,36.76,1
21,1,17,14,6,11,4,18,11,27,5,11,4,11,13,15,8,9,0,5,0.052,0.37,0.275,0.346,5.159,23501.47,25.95,1
19,3,18,12,7,13,6,15,14,21,7,17,6,5,9,15,10,18,2,14,0.1,0.316,0.299,0.377,5.384,26007.20,21.54,1
11,1,2,9,4,7,1,3,8,12,2,6,2,5,5,7,3,4,0,3,0.074,0.442,0.253,0.305,8.787,10504.86,20.70,1
36,1,14,25,8,23,7,23,19,28,12,16,9,11,13,12,16,20,2,8,0.059,0.396,0.244,0.347,5.593,33211.77,26.18,1
15,0,5,5,20,15,3,11,11,30,6,3,5,2,7,12,12,21,1,8,0.151,0.349,0.208,0.536,9.762,21361.35,23.48,1
39,3,19,24,16,48,3,22,24,28,8,23,13,14,18,19,22,33,3,18,0.093,0.31,0.307,0.358,6.385,42810.96,25.54,1
22,4,11,13,11,8,7,10,12,19,6,6,13,10,7,10,10,15,1,4,0.08,0.362,0.241,0.352,5.783,22110.24,44.03,1
30,1,23,28,11,27,13,26,24,24,2,22,12,7,11,17,24,22,7,18,0.103,0.309,0.289,0.378,5.261,39073.08,27.72,1
9,2,5,11,7,10,1,10,7,10,1,6,9,4,7,7,5,9,1,5,0.103,0.302,0.294,0.373,5.433,14062.90,42.91,1
8,1,11,9,4,9,4,7,8,14,1,8,6,6,9,9,18,12,6,9,0.119,0.252,0.27,0.44,5.794,18350.28,16.34,1
45,6,11,24,12,27,3,16,11,29,11,12,8,10,9,18,16,18,0,4,0.055,0.414,0.262,0.328,4.645,30318.33,34.11,1
28,1,17,30,16,20,9,28,17,23,13,17,11,11,22,17,23,18,3,12,0.092,0.33,0.244,0.366,5.688,38287.11,38.41,1
10,0,3,2,1,3,1,1,5,8,3,3,0,1,1,2,1,3,0,1,0.041,0.571,0.224,0.306,8.121,5203.07,29.39,1
33,0,14,28,5,19,10,26,18,22,10,11,9,7,21,12,7,22,0,7,0.043,0.395,0.231,0.317,6.387,31213.58,37.60,1
26,0,19,52,6,7,2,23,43,30,6,8,13,22,9,40,16,17,1,15,0.062,0.442,0.245,0.304,4.86,40438.87,59.54,1
14,2,15,16,4,19,4,13,12,18,4,11,12,7,8,7,8,16,4,10,0.088,0.314,0.314,0.358,4.823,22751.43,25.13,1
12,0,8,10,3,11,3,13,3,12,9,4,6,3,6,15,7,9,0,2,0.037,0.338,0.324,0.338,4.585,14550.53,29.80,1
8,0,12,5,6,6,2,9,13,5,4,3,2,2,1,10,5,8,1,4,0.104,0.33,0.311,0.358,5.274,11845.34,24.71,1
23,3,11,23,10,18,6,15,12,19,5,16,10,10,15,12,7,24,1,10,0.084,0.328,0.268,0.344,5.467,27931.33,35.49,1
12,1,11,19,6,7,7,15,12,30,3,4,11,10,11,9,8,15,4,5,0.075,0.38,0.21,0.415,5.524,23123.55,46.49,1
17,0,15,25,6,12,3,12,20,23,9,8,10,8,8,13,6,22,1,4,0.05,0.423,0.261,0.333,4.85,24781.21,29.38,1
12,1,7,12,5,11,2,9,7,8,3,6,11,6,7,8,6,11,1,2,0.059,0.311,0.319,0.311,5.027,14702.45,34.34,1
14,1,10,13,9,15,10,11,9,14,5,5,9,9,7,9,7,23,0,1,0.055,0.304,0.265,0.359,5.765,19761.42,31.78,1
10,1,4,14,5,13,8,7,8,6,2,7,10,6,7,7,8,16,3,10,0.118,0.263,0.27,0.362,6.227,17260.13,30.11,1
16,0,34,27,6,8,2,11,6,13,3,12,6,1,6,10,3,7,2,7,0.083,0.361,0.389,0.272,4.05,20446.25,44.67,1
20,0,8,20,4,5,1,16,18,14,3,8,4,6,2,6,7,18,3,4,0.066,0.449,0.186,0.395,4.83,18657.36,37.79,1
17,0,4,9,19,21,2,15,6,24,7,11,7,4,7,13,6,18,1,4,0.123,0.323,0.287,0.446,6.732,21120.57,31.25,1
9,2,6,14,4,3,6,9,7,13,4,4,8,11,3,8,5,2,4,9,0.13,0.359,0.221,0.351,4.939,15581.37,50.38,1
11,0,7,15,2,9,1,9,7,15,4,6,5,7,8,8,5,9,1,9,0.087,0.377,0.254,0.362,4.767,15690.58,38.71,1
1,0,2,10,0,1,3,2,6,7,3,1,2,2,4,2,2,4,1,3,0.071,0.482,0.143,0.339,5.9,6897.87,63.35,1
15,5,8,17,4,10,4,15,6,12,5,6,3,3,12,4,3,9,1,2,0.049,0.382,0.215,0.319,5.139,16194.50,45.67,1
8,1,0,6,9,4,1,9,1,13,3,6,3,2,1,7,5,7,2,4,0.163,0.337,0.217,0.533,4.607,10388.10,52.21,1
11,0,8,15,1,6,1,9,11,10,3,2,2,7,8,4,6,9,0,3,0.034,0.431,0.19,0.328,5.145,13142.84,41.27,1
4,0,8,4,2,1,1,5,4,6,2,3,0,2,2,3,2,3,2,3,0.123,0.351,0.263,0.404,4.352,6781.54,25.51,1
7,0,2,6,3,4,1,6,7,2,5,4,0,3,1,7,3,5,0,1,0.06,0.403,0.254,0.299,6.561,7354.40,52.57,1
21,2,14,12,10,18,5,10,13,15,1,5,8,11,5,12,9,24,1,3,0.07,0.312,0.286,0.362,5.071,21235.78,24.32,1
34,1,16,20,14,10,1,11,17,26,8,9,8,9,7,20,10,20,1,3,0.073,0.429,0.257,0.347,4.648,26606.14,35.82,1
19,1,2,7,13,10,0,20,8,21,5,6,9,6,1,12,14,23,1,5,0.104,0.328,0.213,0.53,6.246,19636.29,25.47,1
8,1,5,13,2,7,1,11,17,16,2,4,5,3,5,6,3,7,0,2,0.033,0.463,0.223,0.339,9.162,19636.29,25.47,1
32,2,20,31,17,21,4,17,22,38,3,18,15,11,17,13,20,24,7,14,0.108,0.357,0.246,0.388,5.028,19636.29,25.47,1
10,0,6,7,3,7,3,8,9,12,3,2,6,6,2,10,7,5,0,3,0.055,0.376,0.284,0.349,5.858,11841.42,25.91,1
32,0,12,14,3,24,1,23,11,14,6,12,8,11,8,8,10,33,1,1,0.022,0.332,0.276,0.366,4.811,23946.37,32.41,1
28,1,12,39,14,36,4,30,21,41,12,17,14,21,22,25,33,43,0,7,0.05,0.336,0.248,0.4,5.364,45835.19,30.40,1
34,3,21,29,21,33,12,21,17,38,11,11,16,20,14,11,24,28,4,8,0.088,0.343,0.245,0.383,5.038,41591.02,37.29,1
13,8,26,28,13,25,7,14,21,20,7,15,10,7,20,10,14,25,5,14,0.106,0.295,0.285,0.348,5.129,34814.79,27.86,1
14,4,13,11,11,18,1,18,21,20,3,13,5,9,6,15,19,18,0,8,0.084,0.304,0.282,0.414,8.547,24886.30,33.74,1
9,3,10,11,4,11,6,17,8,9,4,3,5,2,6,9,11,4,3,2,0.066,0.299,0.277,0.365,5.276,15268.22,31.04,1
9,1,0,7,3,9,2,5,12,3,4,0,4,0,7,4,2,8,2,2,0.083,0.417,0.202,0.298,10.379,9386.12,47.79,1
5,2,5,4,4,3,2,2,4,9,3,0,1,5,0,4,3,4,0,3,0.111,0.397,0.206,0.397,4.547,7132.15,37.66,1
5,1,11,15,5,11,6,14,12,18,6,4,12,10,7,4,11,14,1,10,0.086,0.303,0.227,0.395,5.358,7132.15,37.66,1
49,3,21,21,16,20,9,22,14,30,9,10,5,12,15,25,18,27,0,8,0.071,0.365,0.24,0.359,5.141,7132.15,37.66,1
14,1,22,21,15,14,3,19,23,22,2,12,4,8,7,8,10,15,3,8,0.113,0.355,0.26,0.398,4.781,26561.79,21.42,1
15,5,16,18,20,11,7,17,16,32,6,11,8,18,10,11,10,13,1,11,0.125,0.34,0.223,0.406,5.404,29817.96,42.85,1
45,0,30,32,19,41,6,26,31,34,8,12,18,10,11,18,23,38,3,15,0.088,0.357,0.283,0.376,4.803,45354.02,28.18,1
32,3,18,36,10,39,5,22,25,30,11,10,11,6,9,12,11,38,0,12,0.065,0.394,0.265,0.362,4.742,36501.57,26.20,1
34,0,16,22,8,13,5,14,17,17,8,9,6,10,6,11,10,17,1,7,0.069,0.424,0.238,0.32,4.737,25268.27,25.40,1
15,1,6,9,3,11,3,9,6,7,11,8,2,6,3,8,9,5,0,2,0.04,0.387,0.282,0.282,4.884,13316.03,23.69,1
9,1,3,8,4,7,1,17,10,10,3,3,9,5,6,7,5,10,2,2,0.063,0.317,0.23,0.397,9.56,13316.03,23.69,1
23,1,3,10,12,19,6,23,7,24,3,7,9,5,7,19,14,24,4,6,0.097,0.296,0.252,0.473,7.913,24254.10,29.59,1
27,2,24,23,19,34,11,17,14,28,3,20,13,12,9,18,27,25,2,17,0.11,0.275,0.316,0.391,4.663,37809.40,21.50,1
5,0,9,14,7,10,1,12,7,8,6,11,5,7,7,4,11,18,1,2,0.069,0.276,0.269,0.407,4.585,16390.47,28.10,1
7,0,4,9,4,9,2,8,3,4,4,2,6,4,5,6,5,7,2,2,0.086,0.29,0.29,0.344,4.852,10306.57,54.09,1
12,0,8,11,10,6,3,5,12,10,3,8,5,6,6,6,16,12,4,8,0.146,0.318,0.219,0.43,6.3,17550.60,32.27,1
5,0,9,7,2,1,2,2,1,4,5,1,2,1,5,2,3,5,1,1,0.068,0.373,0.254,0.305,4.239,6941.66,34.94,1
